cadena_id,cadena,siglas,nombre_tienda,dimension,mediciones,promedio
2,Scorpion,SEM,Scorpion Eduardo Molina,Ofertas y precios,2,50.00
2,Scorpion,SMI,Scorpion Misterios,Ofertas y precios,2,50.00
2,Scorpion,SNA,Scorpion Nueva Aragón,Ofertas y precios,3,50.00
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Ofertas y precios,3,50.00
2,Scorpion,SVTC,Scorpion Venta del Carpio,Ofertas y precios,2,50.00
2,Scorpion,SAT,Scorpion Atizapán,Ofertas y precios,3,48.50
2,Scorpion,SQR,Scorpion Querétaro,Ofertas y precios,3,41.67
2,Scorpion,STA,Scorpion Tapicería,Ofertas y precios,3,37.50
2,Scorpion,SXC,Scorpion Xochimilco,Ofertas y precios,3,33.33
2,Scorpion,SCE,Scorpion Centenario,Orden y limpieza,3,100.00
2,Scorpion,STC,Scorpion Tecámac,Orden y limpieza,3,97.67
2,Scorpion,SVTC,Scorpion Venta del Carpio,Orden y limpieza,2,96.50
2,Scorpion,SCH2,Scorpion Chicoloapan 2,Orden y limpieza,2,93.00
2,Scorpion,STT,Scorpion Tultitlán,Orden y limpieza,3,92.95
2,Scorpion,SCN,Scorpion Cuautitlán,Orden y limpieza,3,92.86
2,Scorpion,SOC,Scorpion Coacalco,Orden y limpieza,3,90.62
2,Scorpion,SVM,Scorpion Vía Morelos,Orden y limpieza,3,90.62
2,Scorpion,SMI,Scorpion Misterios,Orden y limpieza,2,89.50
2,Scorpion,SXC,Scorpion Xochimilco,Orden y limpieza,3,88.33
2,Scorpion,SCH,Scorpion Chicoloapan,Orden y limpieza,3,88.29
2,Scorpion,SEM,Scorpion Eduardo Molina,Orden y limpieza,2,86.00
2,Scorpion,SC7,Scorpion Calle 7,Orden y limpieza,3,83.57
2,Scorpion,SCADE3,Scorpion Central de Abastos de Ecatepec 3,Orden y limpieza,3,83.52
2,Scorpion,SF6,Scorpion Central F6,Orden y limpieza,2,82.50
2,Scorpion,SQR,Scorpion Querétaro,Orden y limpieza,3,81.10
2,Scorpion,SIX,Scorpion Ixtapaluca,Orden y limpieza,3,80.95
2,Scorpion,SRY,Scorpion Reyes,Orden y limpieza,3,80.90
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Orden y limpieza,3,80.90
2,Scorpion,STL,Scorpion Tlalnepantla,Orden y limpieza,4,80.25
2,Scorpion,SN2,Scorpion Naucalpan 2,Orden y limpieza,3,78.67
2,Scorpion,SH96,Scorpion Central H96,Orden y limpieza,1,78.57
2,Scorpion,SN3,Scorpion Naucalpan 3,Orden y limpieza,3,78.57
2,Scorpion,STY,Scorpion Tulyehualco,Orden y limpieza,3,78.52
2,Scorpion,SER,Scorpion Ermita Iztapalapa,Orden y limpieza,3,76.38
2,Scorpion,SAJ,Scorpion Ajusco,Orden y limpieza,3,76.33
2,Scorpion,SCU,Scorpion Cuautepec,Orden y limpieza,3,76.33
2,Scorpion,STA,Scorpion Tapicería,Orden y limpieza,3,71.67
2,Scorpion,SAT,Scorpion Atizapán,Orden y limpieza,3,71.52
2,Scorpion,SCADE1,Scorpion Central de Abastos de Ecatepec 1,Orden y limpieza,3,71.52
2,Scorpion,SEC,Scorpion Ecatepec,Orden y limpieza,3,71.29
2,Scorpion,SNA,Scorpion Nueva Aragón,Orden y limpieza,3,68.95
2,Scorpion,SCADE2,Scorpion Central de Abastos de Ecatepec 2,Orden y limpieza,3,66.76
2,Scorpion,STU,Scorpion Tulancingo,Orden y limpieza,3,66.52
2,Scorpion,SVC,Scorpion Valle de Chalco,Orden y limpieza,3,57.29
2,Scorpion,SCH2,Scorpion Chicoloapan 2,Rapidez,2,100.00
2,Scorpion,SEC,Scorpion Ecatepec,Rapidez,3,100.00
2,Scorpion,SER,Scorpion Ermita Iztapalapa,Rapidez,3,100.00
2,Scorpion,SH96,Scorpion Central H96,Rapidez,1,100.00
2,Scorpion,SIX,Scorpion Ixtapaluca,Rapidez,3,100.00
2,Scorpion,STC,Scorpion Tecámac,Rapidez,3,100.00
2,Scorpion,SCE,Scorpion Centenario,Rapidez,3,99.00
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Rapidez,3,99.00
2,Scorpion,SVM,Scorpion Vía Morelos,Rapidez,3,97.98
2,Scorpion,SVTC,Scorpion Venta del Carpio,Rapidez,2,97.00
2,Scorpion,SXC,Scorpion Xochimilco,Rapidez,3,97.00
2,Scorpion,SC7,Scorpion Calle 7,Rapidez,3,96.00
2,Scorpion,SCH,Scorpion Chicoloapan,Rapidez,3,96.00
2,Scorpion,SVC,Scorpion Valle de Chalco,Rapidez,3,96.00
2,Scorpion,STL,Scorpion Tlalnepantla,Rapidez,4,95.48
2,Scorpion,SAJ,Scorpion Ajusco,Rapidez,3,95.00
2,Scorpion,SCN,Scorpion Cuautitlán,Rapidez,3,95.00
2,Scorpion,SN2,Scorpion Naucalpan 2,Rapidez,3,95.00
2,Scorpion,SN3,Scorpion Naucalpan 3,Rapidez,3,95.00
2,Scorpion,STA,Scorpion Tapicería,Rapidez,3,95.00
2,Scorpion,STY,Scorpion Tulyehualco,Rapidez,3,94.95
2,Scorpion,SRY,Scorpion Reyes,Rapidez,3,93.97
2,Scorpion,SCADE1,Scorpion Central de Abastos de Ecatepec 1,Rapidez,3,91.95
2,Scorpion,STU,Scorpion Tulancingo,Rapidez,3,91.00
2,Scorpion,SAT,Scorpion Atizapán,Rapidez,3,88.94
2,Scorpion,SCU,Scorpion Cuautepec,Rapidez,3,88.00
2,Scorpion,SOC,Scorpion Coacalco,Rapidez,3,88.00
2,Scorpion,SNA,Scorpion Nueva Aragón,Rapidez,3,86.99
2,Scorpion,SF6,Scorpion Central F6,Rapidez,2,85.00
2,Scorpion,SMI,Scorpion Misterios,Rapidez,2,85.00
2,Scorpion,STT,Scorpion Tultitlán,Rapidez,3,85.00
2,Scorpion,SCADE3,Scorpion Central de Abastos de Ecatepec 3,Rapidez,3,83.94
2,Scorpion,SCADE2,Scorpion Central de Abastos de Ecatepec 2,Rapidez,3,79.90
2,Scorpion,SQR,Scorpion Querétaro,Rapidez,3,79.90
2,Scorpion,SEM,Scorpion Eduardo Molina,Rapidez,2,79.00
2,Scorpion,SAT,Scorpion Atizapán,Seguridad industrial,3,100.00
2,Scorpion,SCADE3,Scorpion Central de Abastos de Ecatepec 3,Seguridad industrial,3,100.00
2,Scorpion,SH96,Scorpion Central H96,Seguridad industrial,1,100.00
2,Scorpion,STT,Scorpion Tultitlán,Seguridad industrial,3,94.67
2,Scorpion,SF6,Scorpion Central F6,Seguridad industrial,2,94.00
2,Scorpion,SCH2,Scorpion Chicoloapan 2,Seguridad industrial,2,92.00
2,Scorpion,SVM,Scorpion Vía Morelos,Seguridad industrial,3,90.67
2,Scorpion,SCU,Scorpion Cuautepec,Seguridad industrial,3,88.67
2,Scorpion,SCN,Scorpion Cuautitlán,Seguridad industrial,3,87.33
2,Scorpion,SEM,Scorpion Eduardo Molina,Seguridad industrial,2,86.00
2,Scorpion,SMI,Scorpion Misterios,Seguridad industrial,2,86.00
2,Scorpion,SVTC,Scorpion Venta del Carpio,Seguridad industrial,2,86.00
2,Scorpion,SAJ,Scorpion Ajusco,Seguridad industrial,3,85.33
2,Scorpion,SC7,Scorpion Calle 7,Seguridad industrial,3,85.33
2,Scorpion,SCE,Scorpion Centenario,Seguridad industrial,3,85.33
2,Scorpion,SEC,Scorpion Ecatepec,Seguridad industrial,3,84.67
2,Scorpion,STY,Scorpion Tulyehualco,Seguridad industrial,3,84.67
2,Scorpion,SQR,Scorpion Querétaro,Seguridad industrial,3,82.00
2,Scorpion,SCADE2,Scorpion Central de Abastos de Ecatepec 2,Seguridad industrial,3,81.33
2,Scorpion,SER,Scorpion Ermita Iztapalapa,Seguridad industrial,3,81.33
2,Scorpion,SRY,Scorpion Reyes,Seguridad industrial,3,81.33
2,Scorpion,STL,Scorpion Tlalnepantla,Seguridad industrial,4,81.00
2,Scorpion,SN3,Scorpion Naucalpan 3,Seguridad industrial,3,80.67
2,Scorpion,SNA,Scorpion Nueva Aragón,Seguridad industrial,3,80.00
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Seguridad industrial,3,80.00
2,Scorpion,SCH,Scorpion Chicoloapan,Seguridad industrial,3,78.67
2,Scorpion,SOC,Scorpion Coacalco,Seguridad industrial,3,76.67
2,Scorpion,SIX,Scorpion Ixtapaluca,Seguridad industrial,3,74.67
2,Scorpion,SCADE1,Scorpion Central de Abastos de Ecatepec 1,Seguridad industrial,3,72.67
2,Scorpion,SXC,Scorpion Xochimilco,Seguridad industrial,3,72.00
2,Scorpion,SVC,Scorpion Valle de Chalco,Seguridad industrial,3,71.33
2,Scorpion,SN2,Scorpion Naucalpan 2,Seguridad industrial,3,70.00
2,Scorpion,STC,Scorpion Tecámac,Seguridad industrial,3,69.33
2,Scorpion,STA,Scorpion Tapicería,Seguridad industrial,3,68.67
2,Scorpion,STU,Scorpion Tulancingo,Seguridad industrial,3,66.67
2,Scorpion,SAT,Scorpion Atizapán,Surtido y existencia,3,100.00
2,Scorpion,SCH,Scorpion Chicoloapan,Surtido y existencia,3,100.00
2,Scorpion,SEC,Scorpion Ecatepec,Surtido y existencia,3,100.00
2,Scorpion,SN2,Scorpion Naucalpan 2,Surtido y existencia,3,100.00
2,Scorpion,SOC,Scorpion Coacalco,Surtido y existencia,3,100.00
2,Scorpion,STA,Scorpion Tapicería,Surtido y existencia,3,100.00
2,Scorpion,STL,Scorpion Tlalnepantla,Surtido y existencia,4,95.75
2,Scorpion,SN3,Scorpion Naucalpan 3,Surtido y existencia,3,88.67
2,Scorpion,SCN,Scorpion Cuautitlán,Surtido y existencia,3,86.00
2,Scorpion,STC,Scorpion Tecámac,Surtido y existencia,3,86.00
2,Scorpion,SVM,Scorpion Vía Morelos,Surtido y existencia,3,86.00
2,Scorpion,SCE,Scorpion Centenario,Surtido y existencia,3,83.33
2,Scorpion,SAJ,Scorpion Ajusco,Surtido y existencia,3,80.67
2,Scorpion,STY,Scorpion Tulyehualco,Surtido y existencia,3,80.67
2,Scorpion,SVTC,Scorpion Venta del Carpio,Surtido y existencia,2,79.00
2,Scorpion,SC7,Scorpion Calle 7,Surtido y existencia,3,75.00
2,Scorpion,SER,Scorpion Ermita Iztapalapa,Surtido y existencia,3,72.33
2,Scorpion,SCU,Scorpion Cuautepec,Surtido y existencia,3,69.33
2,Scorpion,SQR,Scorpion Querétaro,Surtido y existencia,3,69.33
2,Scorpion,STT,Scorpion Tultitlán,Surtido y existencia,3,69.33
2,Scorpion,SRY,Scorpion Reyes,Surtido y existencia,3,66.67
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Surtido y existencia,3,66.67
2,Scorpion,SCH2,Scorpion Chicoloapan 2,Surtido y existencia,2,58.50
2,Scorpion,SF6,Scorpion Central F6,Surtido y existencia,2,58.50
2,Scorpion,SEM,Scorpion Eduardo Molina,Surtido y existencia,2,58.00
2,Scorpion,SIX,Scorpion Ixtapaluca,Surtido y existencia,3,55.67
2,Scorpion,SNA,Scorpion Nueva Aragón,Surtido y existencia,3,55.33
2,Scorpion,STU,Scorpion Tulancingo,Surtido y existencia,3,55.33
2,Scorpion,SMI,Scorpion Misterios,Surtido y existencia,2,54.00
2,Scorpion,SCADE2,Scorpion Central de Abastos de Ecatepec 2,Surtido y existencia,3,50.00
2,Scorpion,SH96,Scorpion Central H96,Surtido y existencia,1,50.00
2,Scorpion,SXC,Scorpion Xochimilco,Surtido y existencia,3,47.33
2,Scorpion,SCADE3,Scorpion Central de Abastos de Ecatepec 3,Surtido y existencia,3,39.00
2,Scorpion,SVC,Scorpion Valle de Chalco,Surtido y existencia,3,39.00
2,Scorpion,SCADE1,Scorpion Central de Abastos de Ecatepec 1,Surtido y existencia,3,22.33
2,Scorpion,SCH2,Scorpion Chicoloapan 2,Trato amable,2,100.00
2,Scorpion,SN2,Scorpion Naucalpan 2,Trato amable,3,100.00
2,Scorpion,SN3,Scorpion Naucalpan 3,Trato amable,3,100.00
2,Scorpion,STC,Scorpion Tecámac,Trato amable,3,100.00
2,Scorpion,SV2,Scorpion Valle de Chalco 2,Trato amable,3,96.00
2,Scorpion,SXC,Scorpion Xochimilco,Trato amable,3,96.00
2,Scorpion,SEC,Scorpion Ecatepec,Trato amable,3,94.33
2,Scorpion,SVTC,Scorpion Venta del Carpio,Trato amable,2,94.00
2,Scorpion,SCE,Scorpion Centenario,Trato amable,3,93.00
2,Scorpion,STL,Scorpion Tlalnepantla,Trato amable,4,92.75
2,Scorpion,SCH,Scorpion Chicoloapan,Trato amable,3,91.83
2,Scorpion,SC7,Scorpion Calle 7,Trato amable,3,90.33
2,Scorpion,SOC,Scorpion Coacalco,Trato amable,3,90.33
2,Scorpion,SAJ,Scorpion Ajusco,Trato amable,3,88.94
2,Scorpion,SRY,Scorpion Reyes,Trato amable,3,87.67
2,Scorpion,SCADE1,Scorpion Central de Abastos de Ecatepec 1,Trato amable,3,87.50
2,Scorpion,SIX,Scorpion Ixtapaluca,Trato amable,3,87.50
2,Scorpion,STY,Scorpion Tulyehualco,Trato amable,3,86.28
2,Scorpion,SQR,Scorpion Querétaro,Trato amable,3,86.11
2,Scorpion,STA,Scorpion Tapicería,Trato amable,3,84.72
2,Scorpion,SVM,Scorpion Vía Morelos,Trato amable,3,83.39
2,Scorpion,SCN,Scorpion Cuautitlán,Trato amable,3,83.33
2,Scorpion,SER,Scorpion Ermita Iztapalapa,Trato amable,3,82.11
2,Scorpion,SNA,Scorpion Nueva Aragón,Trato amable,3,82.00
2,Scorpion,SEM,Scorpion Eduardo Molina,Trato amable,2,81.50
2,Scorpion,SMI,Scorpion Misterios,Trato amable,2,81.50
2,Scorpion,SF6,Scorpion Central F6,Trato amable,2,79.50
2,Scorpion,SVC,Scorpion Valle de Chalco,Trato amable,3,79.33
2,Scorpion,SCADE2,Scorpion Central de Abastos de Ecatepec 2,Trato amable,3,76.56
2,Scorpion,STT,Scorpion Tultitlán,Trato amable,3,75.00
2,Scorpion,SCU,Scorpion Cuautepec,Trato amable,3,73.56
2,Scorpion,STU,Scorpion Tulancingo,Trato amable,3,71.00
2,Scorpion,SCADE3,Scorpion Central de Abastos de Ecatepec 3,Trato amable,3,67.00
2,Scorpion,SAT,Scorpion Atizapán,Trato amable,3,66.83
2,Scorpion,SH96,Scorpion Central H96,Trato amable,1,62.50
3,Abarrotera San Jorge,JGL,San Jorge León,Atención en cajas,1,54.55
3,Abarrotera San Jorge,JGL,San Jorge León,Calificación Total,1,55.00
3,Abarrotera San Jorge,JGL,San Jorge León,Ofertas y precios,1,0.00
3,Abarrotera San Jorge,JGL,San Jorge León,Orden y limpieza,1,50.00
3,Abarrotera San Jorge,JGL,San Jorge León,Rapidez,1,87.88
3,Abarrotera San Jorge,JGL,San Jorge León,Seguridad industrial,1,56.00
3,Abarrotera San Jorge,JGL,San Jorge León,Surtido y existencia,1,0.00
3,Abarrotera San Jorge,JGL,San Jorge León,Trato amable,1,54.17
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Atención en cajas,1,100.00
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Calificación Total,1,39.00
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Ofertas y precios,1,0.00
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Orden y limpieza,1,64.29
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Rapidez,1,30.30
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Seguridad industrial,1,100.00
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Surtido y existencia,1,0.00
4,Sahuayo,SahCADE,Sahuayo Central de Abastos de Ecatepec,Trato amable,1,37.50
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Atención en cajas,1,100.00
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Calificación Total,1,76.00
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Ofertas y precios,1,100.00
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Orden y limpieza,1,78.57
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Rapidez,1,84.85
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Seguridad industrial,1,100.00
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Surtido y existencia,1,50.00
5,Punto de Venta,PVCADE,Punto de Venta Central de Abastos de Ecatepec,Trato amable,1,54.17
6,DZ,DZAT,DZ Atizapán,Atención en cajas,1,100.00
6,DZ,DZT,DZ Tulancingo,Atención en cajas,2,91.00
6,DZ,DZT,DZ Tulancingo,Calificación Total,2,81.50
6,DZ,DZAT,DZ Atizapán,Calificación Total,1,74.00
6,DZ,DZT,DZ Tulancingo,Ofertas y precios,2,16.50
6,DZ,DZAT,DZ Atizapán,Ofertas y precios,1,0.00
6,DZ,DZT,DZ Tulancingo,Orden y limpieza,2,53.50
6,DZ,DZAT,DZ Atizapán,Orden y limpieza,1,14.00
6,DZ,DZT,DZ Tulancingo,Rapidez,2,100.00
6,DZ,DZAT,DZ Atizapán,Rapidez,1,82.00
6,DZ,DZT,DZ Tulancingo,Seguridad industrial,2,77.00
6,DZ,DZAT,DZ Atizapán,Seguridad industrial,1,22.00
6,DZ,DZAT,DZ Atizapán,Surtido y existencia,1,83.00
6,DZ,DZT,DZ Tulancingo,Surtido y existencia,2,50.00
6,DZ,DZAT,DZ Atizapán,Trato amable,1,100.00
6,DZ,DZT,DZ Tulancingo,Trato amable,2,100.00
7,Puma Abarrotero,PAT,Puma Atizapán,Atención en cajas,2,86.50
7,Puma Abarrotero,PBO,Puma Las Bombas,Atención en cajas,2,77.50
7,Puma Abarrotero,PAT,Puma Atizapán,Calificación Total,2,96.50
7,Puma Abarrotero,PBO,Puma Las Bombas,Calificación Total,2,90.50
7,Puma Abarrotero,PBO,Puma Las Bombas,Ofertas y precios,2,91.50
7,Puma Abarrotero,PAT,Puma Atizapán,Ofertas y precios,2,41.50
7,Puma Abarrotero,PAT,Puma Atizapán,Orden y limpieza,2,93.00
7,Puma Abarrotero,PBO,Puma Las Bombas,Orden y limpieza,2,86.00
7,Puma Abarrotero,PBO,Puma Las Bombas,Rapidez,2,100.00
7,Puma Abarrotero,PAT,Puma Atizapán,Rapidez,2,92.50
7,Puma Abarrotero,PAT,Puma Atizapán,Seguridad industrial,2,100.00
7,Puma Abarrotero,PBO,Puma Las Bombas,Seguridad industrial,2,100.00
7,Puma Abarrotero,PAT,Puma Atizapán,Surtido y existencia,2,100.00
7,Puma Abarrotero,PBO,Puma Las Bombas,Surtido y existencia,2,100.00
7,Puma Abarrotero,PAT,Puma Atizapán,Trato amable,2,100.00
7,Puma Abarrotero,PBO,Puma Las Bombas,Trato amable,2,81.50
8,MPPD,MPPD,MPPD Conín,Atención en cajas,1,82.00
8,MPPD,MPPD,MPPD Conín,Calificación Total,1,82.00
8,MPPD,MPPD,MPPD Conín,Ofertas y precios,1,100.00
8,MPPD,MPPD,MPPD Conín,Orden y limpieza,1,93.00
8,MPPD,MPPD,MPPD Conín,Rapidez,1,79.00
8,MPPD,MPPD,MPPD Conín,Seguridad industrial,1,100.00
8,MPPD,MPPD,MPPD Conín,Surtido y existencia,1,58.00
8,MPPD,MPPD,MPPD Conín,Trato amable,1,88.00
9,Marber,MarberCADE,Cremería Marber,Atención en cajas,1,55.00
9,Marber,MarberCADE,Cremería Marber,Calificación Total,1,84.00
9,Marber,MarberCADE,Cremería Marber,Ofertas y precios,1,50.00
9,Marber,MarberCADE,Cremería Marber,Orden y limpieza,1,79.00
9,Marber,MarberCADE,Cremería Marber,Rapidez,1,85.00
9,Marber,MarberCADE,Cremería Marber,Seguridad industrial,1,100.00
9,Marber,MarberCADE,Cremería Marber,Surtido y existencia,1,100.00
9,Marber,MarberCADE,Cremería Marber,Trato amable,1,100.00
